lista_id,agrupacion_id,eleccion_id,nombre
3317,0514,3,SOCIALISMO Y PARTICIPACION - GG
3318,0514,3,TODOS POR ALMIRANTE BROWN - NP
3319,0514,3,RENOVACION Y CAMBIO PROGRESISTA - MS
3390,0514,3,BRANDSEN PROGRESISTA - HA
3309,0510,3,LINEA POPULAR - LISTA 3
3312,0514,3,ACUERDO BASES - LISTA JA
3329,0514,3,UNION PROGRESISTA - J
3330,0514,3,INTEGRACION PROGRESISTA LA PLATA - GU
3332,0348,3,PATRIA GRANDE
3333,0348,3,UNION DEL PUEBLO
3370,0514,3,UNION PROGRESISTA C. SARMIENTO - HR
0000,0360,3,""
3371,0514,3,UNION PROGRESISTA CARMEN DE ARECO - NH
3372,0514,3,FIDELIDAD IDEOLOGICA - GS
3373,0514,3,UN FUTURO PARA COLON - JB
3374,0514,3,RECONSTRUCCION - JV
0000,0352,3,""
3459,0514,3,FRENTE PROGRESISTA DORREGUENSE - GV
0000,0340,3,""
3460,0514,3,UNION POR PRINGLES 2013 - HV
3461,0514,3,LINEA PRINGLES - HF
3463,0351,3,LISTA BLANCA - A
3464,0351,3,ABRIL 19 - B
3462,0514,3,UNION PROGRESISTA CORONEL ROSALES - GI
3348,0507,3,LISTA BLANCA
3349,0514,3,INTEGRACION SOCIAL - NR
0000,0356,3,""
3350,0514,3,UNION PROGRESISTA DE MERLO - HM
0000,0345,3,""
3347,0510,3,RENOVACION PROVINCIAL LISTA - 4
0000,0369,3,""
3465,0514,3,UNION PARA LA ACCION - GP
3399,0514,3,PROGRESISTAS DE LANUS - P17
3416,0514,3,MAS DEMOCRACIA - LF
3417,0514,3,TODOS POR CHACABUCO - HP
0000,0370,3,""
3446,0514,3,RUPA - T
3341,0349,3,LINEA AZUL - 9
3343,0349,3,LINEA BLANCA Y AZUL - 8
3344,0513,3,UNION CON FE - 01 - A
3345,0513,3,UCF01SMI 02 - B
3346,0514,3,PARTICIPACION Y TRANSPARENCIA - H
3386,0514,3,FRENTE PROGRESISTA AVELLANEDA - NG
3418,0514,3,UNION PROGRESISTA CHIVILCOY - JZ
3419,0514,3,CHIVILCOY FUTURO - MG
3447,0514,3,TRABAJO Y COMPROMISO POR DOLORES - MA
3391,0514,3,PROGRESISMO BS AS ENSENADA - NI
3439,0514,3,LISTA ROSA - NY
3420,0514,3,RENOVACION GRAL ARENALES - ND
3422,0514,3,UNION PROGRESISTA GRAL ARENALES - JL
3314,0514,3,27 - JJ
3315,0514,3,PROYECTO HERENSE - ML
0000,0346,3,""
3423,0514,3,ACUERDO PROGRESISTA GRAL PINTO - HE
3322,0514,3,ACUERDO CIVICO - MB
3328,0514,3,UNIDAD PROGRESISTA PARA EL CAMBIO - JW
0000,0350,3,""
0000,0372,3,""
3457,0514,3,RECUPEREMOS BAHIA - E
3458,0514,3,UNIR POR BAHIA - HW
3444,0514,3,BALCARCE SOÑADO - GD
3445,0514,3,FRENTE PROGRESISTA BALCARCE - GJ
3369,0514,3,UNION PROGRESISTA ARRECIFES - HR
3351,0514,3,FUTURO PARA MORENO - JS
3352,0514,3,UNION PROGRESISTA MORENO - W
0000,0380,3,""
0000,0338,3,""
3354,0514,3,FRENTE AMPLIO POR  MORON - G
3355,0514,3,PARTICIPACION E IGUALDAD - GO
0000,0336,3,""
0000,0341,3,""
3356,0514,3,UNIDOS POR SAN ISIDRO - JG
3424,0514,3,FRENTE PROGRESISTA GRAL VIAMONTE - JU
3425,0514,3,FRENTE PROGRESISTA VILLEGUENSE - HZ
3426,0514,3,UNION PROGRESISTA GRAL VILLEGAS - GA
3429,0514,3,MILITANCIA - GQ
3430,0514,3,ESPERANZA POR LINCOLN - NC
3431,0514,3,HONESTIDAD Y TRANSPARENCIA - JM
0000,0374,3,""
3400,0514,3,PROGRESISMO DE LOBOS - HD
0000,0343,3,""
0000,0375,3,""
3466,0514,3,UNION PROGRESISTA BENITO JUAREZ - GF
3427,0514,3,CONVOCATORIA POR JUNIN - MH
3428,0514,3,AHORA JUNIN - JE
3402,0513,3,UNION CON FE - 03 - A
3403,0513,3,UNION CON FE PAIS - B
3368,0514,3,EL PRESENTE DEL FUTURO - M
3397,0514,3,PROYECTO MATANZA - HD
3398,0514,3,UNIDAD - JF
3405,0514,3,CONTRACORRIENTE - NQ
3451,0514,3,RENOVACION POR MONTE - GR
0000,0355,3,""
3406,0514,3,UNIDOS POR EDUCACION Y TRABAJO - JN
3472,0514,3,UNIDAD - NB
0000,0344,3,""
3421,0513,3,UCF03EZE 02 - S
3358,0514,3,PROGRESISTAS 3 DE FEBRERO - MZ
3359,0514,3,U. PROGRESISTA 3 DE FEBRERO - NM
3360,0514,3,D I X TRES DE FEBRERO - NZ
3361,0514,3,EL ATENEO - MR
3362,0514,3,SOCIALISTA 3 DE FEBRERO - I
3385,0514,3,U. PROGRESISTA ZARATE - HX
0000,0363,3,""
0000,0335,3,""
3435,0514,3,UNION PROGRESISTA AMEGHINO - JD
3413,0514,3,UNIDAD PARA EL DESARROLLO LOCAL - MM
3432,0514,3,TODOS POR NUEVE DE JULIO - V
3440,0514,3,FRENTE AL FUTURO - GZ
3433,0514,3,UNION CIVICA PROGRESISTA PEHUAJO - HB
0000,0378,3,""
3381,0514,3,FRENTE POR SAN NICOLAS - JK
3382,0514,3,INTEGRACION FEDERAL - HI
3455,0514,3,PENSAR MEJOR LA COSTA - HU
3470,0514,3,MONTE HERMOSO UNIDO PROGRESISTA - Y
0000,0362,3,""
3442,0514,3,GESTION Y COMPROMISO 25 DE MAYO - GM
3443,0514,3,UNIDAD PROGRESISTA 25 DE MAYO - MI
0000,0368,3,""
0000,0379,3,""
3363,0514,3,1983 - L
3364,0514,3,CREER VICENTE LOPEZ - AI
3365,0514,3,LINEA MORADA - HC
3366,0514,3,VAMOS CON LUIS - MP
3383,0514,3,FRENTE DE TODOS - NW
3384,0514,3,EL CAMBIO ES HOY - HH
0000,0358,3,""
0000,0365,3,""
0000,0381,3,""
0000,0357,3,""
3411,0514,3,UNIDAD Y RENOVACION -GX
3412,0514,3,VECINOS SOLIDARIOS SANVICENTINOS - GN
3467,0514,3,CRECIMIENTO VACINAL - GY
0000,0353,3,""
3407,0514,3,ACUERDO PROGRESISTA DE QUILMES - N
3408,0514,3,FRENTE CIVICO POR QUILMES - MU
3409,0514,3,PROGRESISTAS DE QUILMES - GT
3410,0514,3,INTRANSIGENCIA Y RENOVACION - GE
3367,0514,3,INTEGRACION POR ITUZAINGO - MQ
3441,0514,3,ACUERDO CIVICO PROGRESISTA - MV
0000,0330,3,""
0000,0354,3,""
3357,0514,3,ACCION POR TIGRE - HQ
3456,0514,3,UNION PROGRESISTA LEZAMA - NE
0000,0377,3,""
3434,0514,3,UNIDAD TRENQUE LAUQUEN - HT
3454,0514,3,FRENTE POR TORDILLO - GB
0000,0359,3,""
3468,0514,3,ALTERNATIVA - NJ
3469,0514,3,UNION PROGRESISTA 3 ARROYOS - MW
3377,0514,3,PRIMERO RAMALLO - GH
0000,0366,3,""
3378,0514,3,ROJAS 2015 - JI
3379,0514,3,SIEMPRE - HS
0000,0342,3,""
3380,0514,3,FRENTE DE UNIDAD DE S. A. DE GILES - JR
0000,0332,3,""
3471,0514,3,MAS DEMOCRACIA VILLARINO - JH
3453,0514,3,PROGRESISTAS POR SAN CAYETANO - LD
0000,0367,3,""
0000,0187,4,""
0000,0501,4,""
0000,0502,4,""
0000,0503,4,""
0000,0505,4,""
0000,0506,4,""
0000,0014,4,""
0000,0519,4,""
0000,0003,4,""
0000,0068,4,""
0000,0545,4,""
0000,0546,4,""
0000,0023,4,""
0000,0040,4,""
0000,0153,4,""
0000,0166,4,""
0000,0532,4,""
0000,0533,4,""
0000,0534,4,""
0000,0155,4,""
0000,0203,4,""
0000,0535,4,""
0000,0061,4,""
0000,0324,4,""
0000,0514,4,""
0000,0540,4,""
0000,0541,4,""
0000,0002,4,""
0000,0158,4,""
0000,0174,4,""
0000,0199,4,""
0000,0544,4,""
0000,0000,4,""
0000,0507,4,""
0000,0510,4,""
0000,0513,4,""
0000,0508,4,""
0000,0509,4,""
0000,0047,4,""
0000,0191,4,""
0000,0217,4,""
0000,0512,4,""
0000,0516,4,""
0000,0517,4,""
0000,0038,4,""
0000,0152,4,""
0000,0157,4,""
0000,0208,4,""
0000,0522,4,""
0000,0523,4,""
0000,0524,4,""
0000,0022,4,""
0000,0184,4,""
0000,0190,4,""
0000,0525,4,""
0000,0526,4,""
0000,0504,4,""
0000,0548,4,""
0000,0549,4,""
0000,0527,4,""
0000,0528,4,""
0000,0050,4,""
0000,0529,4,""
0000,0531,4,""
0000,0054,4,""
0000,0060,4,""
0000,0200,4,""
0000,0216,4,""
0000,0156,4,""
0000,0168,4,""
0000,0537,4,""
0000,0150,4,""
0000,0538,4,""
0000,0180,4,""
0000,0539,4,""
0000,0547,4,""
0000,0064,4,""
0000,0181,4,""
0000,0186,4,""
0000,0542,4,""
0000,0543,4,""
0000,0069,4,""
0000,0201,4,""
0000,0564,4,""
0000,0565,4,""
0000,0563,4,""
0000,0566,4,""
0000,0008,4,""
0000,0159,4,""
0000,0160,4,""
0000,0161,4,""
0000,0162,4,""
0000,0063,4,""
0000,0234,4,""
0000,0262,4,""
0000,0551,4,""
0000,0552,4,""
0000,0553,4,""
0000,0554,4,""
0000,0555,4,""
0000,0556,4,""
0000,0557,4,""
0000,0558,4,""
0000,0559,4,""
0000,0560,4,""
0000,0561,4,""
0000,0511,4,""
0000,0179,4,""
0000,0182,4,""
0000,0218,4,""
0000,0518,4,""
0000,0567,4,""
0000,0568,4,""
0000,0569,4,""
0000,0401,4,""
0000,0402,4,""
0000,0403,4,""
0000,0404,4,""
0000,0405,4,""
0000,0406,4,""
0000,0407,4,""
0000,0408,4,""
0000,0409,4,""
0000,0410,4,""
0000,0411,4,""
0000,0412,4,""
0000,0413,4,""
0000,0414,4,""
0000,0415,4,""
0000,0416,4,""
0000,0417,4,""
0000,0418,4,""
0000,0419,4,""
0000,0420,4,""
0000,0421,4,""
0000,0422,4,""
0000,0423,4,""
0000,0424,4,""
0000,0425,4,""
0000,0426,4,""
0000,0427,4,""
0000,0428,4,""
0000,0429,4,""
0000,0430,4,""
0000,0431,4,""
0000,0432,4,""
0000,0433,4,""
0000,0434,4,""
0000,0163,4,""
0000,0349,4,""
0000,0350,4,""
0000,0372,4,""
0000,0347,4,""
0000,0360,4,""
0000,0352,4,""
0000,0340,4,""
0000,0351,4,""
0000,0369,4,""
0000,0370,4,""
0000,0364,4,""
0000,0361,4,""
0000,0346,4,""
0000,0331,4,""
0000,0333,4,""
0000,0343,4,""
0000,0375,4,""
0000,0348,4,""
0000,0374,4,""
0000,0355,4,""
0000,0356,4,""
0000,0358,4,""
0000,0365,4,""
0000,0381,4,""
0000,0353,4,""
0000,0366,4,""
0000,0342,4,""
0000,0367,4,""
0000,0336,4,""
0000,0341,4,""
0000,0378,4,""
0000,0357,4,""
0000,0330,4,""
0000,0377,4,""
0000,0359,4,""
0000,0362,4,""
0000,0368,4,""
0000,0332,4,""
0000,0363,4,""
0000,0335,4,""
0000,0344,4,""
3260,0302,5,LISTA A - LEALTAD
3011,0268,5,LISTA A UNIDAD Nº1
3007,0180,5,LISTA A UNIDAD
3013,0301,5,PARA LA LIBERACION
3015,0302,5,LISTA LEALTAD A
3100,0133,5,LISTA A 1
3219,0131,5,"NESTOR VIVE, SOMOS EL PROYECTO"
3257,0071,5,U UNIDAD
3018,0134,5,LISTA UNIDAD A
3129,0132,5,LISTA CREO A
3008,0132,5,LISTA IGUALDAD Y DECENCIA MS
3192,0138,5,A FRENTE RENOVADOR +A15
3166,0131,5,A LISTA CELESTE Y BLANCA K NESTOR KIRCHNER
0000,0000,5,""
3019,0038,5,LISTA A - UNIDAD
3188,0502,5,LISTA G - EL CAMINO DEL CAMBIO
3244,0502,5,LISTA F - REPUBLICA DE LIBRES E IGUALES
3256,0072,5,PROTAGONISMO Y PARTICIPACION
3262,0333,5,LISTA A - DIGNIDAD
3128,0506,5,LISTA A - CREO
3009,0506,5,LISTA MS - IGUALDAD Y DECENCIA
3268,0504,5,LISTA  - UNIDAD 2 U
3264,0504,5,LISTA 1A - RENOVAR Y FORTALECER EL FTE
3012,0298,5,LISTA A DIGNIDAD
3253,0013,5,LISTA A SoB
3186,0502,5,LISTA E - EL PODER DE LA UNION
3167,0501,5,LISTA A - CELESTE Y BLANCA K NESTOR KIRCHNER
3182,0135,5,LISTA G EL CAMINO DEL CAMBIO
3234,0136,5,LISTA A PROTAGONISMO Y PARTICIPACION
3014,0137,5,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
3243,0135,5,LISTA F REPUBLICA DE LIBRES E IGUALES
3258,0076,5,LISTA A - POR TU SALARIO
3193,0507,5,A FRENTE RENOVADOR +A15
3138,0138,5,A UNA OPCION SANTAFESINA
3064,0133,5,3 C VAMOS POR MAS
3248,0132,5,SALTA POR LA IGUALDAD L
3130,0135,5,1 A EL CAMINO DEL CAMBIO
3005,0501,5,17 DE OCTUBRE
3272,0506,5,UNIDAD A
3176,0507,5,EL CAMBIO JUSTO
3274,0529,5,LETRA P - UNIDOS POR EL CAMBIO
3165,0501,5,CELESTE Y BLANCA K NESTOR KIRCHNER
3170,0522,5,EL CAMINO DEL CAMBIO
3110,0165,5,LISTA 10 - AZUL Y BLANCA
3235,0169,5,PROYECTO AGRARIO Y SOCIAL (PAYS)
3623,0161,5,LISTA UNIDAD ROJO 1 A
3640,0060,5,LISTA COMPROMISO JUSTICIA Y DIGNIDAD
3646,0137,5,LISTA UNIDAD - 2 U
3642,0501,5,CELESTE Y BLANCA K-NESTOR KIRCHNER (A)
3643,0522,5,LISTA UNIDAD POR LA REPUBLICA LISTA A
3639,0038,5,LISTA TRICOLOR
3101,0133,5,1 A POR LOS JUBILADOS
3112,0133,5,2 B DESARROLLO AGRO-INDUSTRIAL
3033,0525,5,A - SANTA FE AVANZA
3217,0081,5,LISTA A MOVIMIENTO SOLIDARIO POPULAR
3073,0188,5,A - GENTE EN ACCION
3204,0522,5,JUNTOS PODEMOS M
3208,0522,5,CAMBIA SANTIAGO LETRA A
3255,0038,5,TRICOLOR
3136,0180,5,A - NUEVA DEMOCRACIA
3266,0040,5,UNIDAD PROGRESISTA
3199,0061,5,HACIA EL FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES
3641,0177,5,LISTA 25 DE MAYO 1 A
3644,0136,5,PROTAGONISMO Y PARTICIPACION LISTA A
3326,0202,5,LISTA W - COLOR AZUL
3323,0076,5,LISTA A - TRABAJANDO PARA CONSTRUIR LA T.D.F.
3324,0154,5,LISTA A - LA PROVINCIA SOMOS TODOS
3645,0137,5,LISTA 1 A RENOVAR Y FORTALECER EL FRENTE
3191,0072,5,FRENTE POPULAR A
3280,0519,5,VERDE
3142,0519,5,ADELANTE CORRIENTES B
3242,0519,5,REPUBLICA DE LIBRES E IGUALES
3283,0050,5,50-ALTERNATIVA PROGRESISTA POPULAR
3284,0069,5,LISTA 69 A
3004,0190,5,FRENTE VERDE
3145,0060,5,AMARILLA Y NEGRA A
3006,0502,5,UNIDOS
3530,0501,5,CELESTE Y BLANCA K NESTOR KIRCHNER
3539,0531,5,LISTA A POR SIEMPRE CHUBUT
3536,0530,5,LISTA I ACTITUD
3531,0501,5,LISTA A MUCHOS POR CHUBUT
3189,0063,5,FRENTE COMPROMISO FEDERAL A
3230,0132,5,LETRA C COMPROMISO PROGRESISTA
3270,0038,5,UNIDAD TRICOLOR
3205,0135,5,JUNTOS POR EL CAMBIO
3177,0132,5,A-CORDOBA PROGRESISTA
3267,0132,5,UNIDAD PROGRESISTA A
3169,0063,5,COMPROMISO FEDERAL
3123,0030,5,A AHORA EL PUEBLO
3537,0074,5,LISTA A UNIDAD
3285,0068,5,LISTA 68 UNIDAD
3286,0502,5,A-UNION POR ENTRE RIOS
3282,0501,5,FRENTE JUSTICIALISTA PARA LA VICTORIA
3251,0132,5,SEMBRANDO SOCIALISMO S
3183,0135,5,EL NUEVO CAMINO
3246,0135,5,SALTA NOS UNE
3174,0527,5,CONDUCCION MENDOZA
3164,0501,5,LISTA K CELESTE Y BLANCA K
3238,0504,5,RENOVAR Y FORTALECER EL CAMBIO 1 A
3139,0514,5,A UNIDAD
3152,0514,5,B JUNTOS PODEMOS
3155,0514,5,C REPUBLICA DE LIBRES E IGUALES
3154,0003,5,LISTA 3C - LEGISLAR POR LA VIDA
3231,0050,5,LISTA 1 - PROGRESISTAS
3631,0071,5,LISTA UNIDAD - 2 U
3241,0070,5,RENOVAR Y FORTALECER EL FRENTE A
3178,0060,5,DIGNIDAD
3609,0068,5,IZQUIERDA TRICOLOR
3600,0501,5,LO MEJOR ESTA POR VENIR
3602,0518,5,UNION Y LIBERTAD
3607,0526,5,AHORA EL PUEBLO
3608,0526,5,PARTICIPACION
3604,0502,5,CELESTE RENOVACION
3603,0502,5,AMARILLA: EL EQUIPO DEL CAMBIO
3605,0502,5,RENOVACION Y FUTURO
3148,0060,5,LISTA  1 - AMARILLO Y NEGRO
3050,0038,5,LISTA 1 - MST
3271,0504,5,UNIDAD 2 U
3622,0050,5,LISTA B CARLOS GARCIA
3220,0003,5,LISTA 3NR - NUEVO RADICALISMO
3625,0523,5,"LISTA A AMARILLO, BLANCO Y ROJO"
3620,0038,5,LISTA A TRICOLOR
3553,0135,5,LISTA A EL CAMINO DEL CAMBIO
3621,0050,5,LISTA A ALFREDO BRAVO
3133,0003,5,LISTA 3A - POR MISIONES
3624,0501,5,LISTA A CELESTE Y BLANCA K NESTOR KIRCHNER
3247,0138,5,SALTA PARA TODOS O
3249,0138,5,SALTA TRABAJA I
3160,0063,5,LISTA 1
3151,0003,5,LISTA 3B - FUERZA Y FUTURO
3601,0518,5,EQUIPO CON FUTURO VERDE Y BLANCO
3150,0151,5,LISTA AZUL PRIMERO NEUQUEN A
3637,0151,5,CORRIENTE PROVINCIAL Y POPULAR B
3638,0151,5,MILITANCIA POPULAR NEUQUINA C
3636,0132,5,LISTA A
3635,0138,5,UNA NUEVA ARGENTINA FEDERAL (UNA FEDERAL)
3229,0131,5,PERONISMO PAMPEANO 1-A-2
3209,0131,5,K CELESTE Y BLANCA NESTOR KIRCHNER
3634,0135,5,LISTA FUTURO
3606,0153,5,UNIDAD BLANCA
3304,0501,5,LISTA A - FRENTE PARA LA VICTORIA RIOJANO
3301,0013,5,LISTA SoB A
3610,0061,5,HACIA EL FRENTE DE IZQ Y DE LOS TRAB
3168,0532,5,A - CELESTE Y BLANCA K NESTOR KIRCHNER
3327,0161,5,LISTA U - UNIDAD
3325,0187,5,LISTA A - COLOR ROJO
3181,0517,5,LISTA A - EL CAMINO DEL CAMBIO
3322,0072,5,LISTA U - PROTAGONISMO Y PARTICIPACION
3442,0754,5,UNION DEL PUEBLO LA PLATA
3400,0298,5,LISTA A TOBA
3403,0131,5,LISTA CELESTE Y BLANCA K 2
3404,0131,5,LISTA CELESTE Y BLANCA K 4
3406,0133,5,LISTA P
3416,0133,5,LISTA M
3407,0145,5,LISTA 1 A AMARILLO
3429,0145,5,LISTA 6 A B AMARILLO
3422,0145,5,LISTA 2 A A AMARILLO
3420,0138,5,LISTA B CORRIENTE RENOVADORA
3417,0138,5,LISTA C LINEA RENOVADORA
3418,0138,5,LISTA D MOVIMIENTO RENOVADOR
3433,0138,5,LISTA E FUERZA RENOVADORA
3443,0138,5,LINEA F UNION RENOVADORA
3158,0509,5,CAMBIEMOS SANTA CRUZ
3550,0040,5,LISTA CREO
3405,0131,5,LISTA CELESTE Y BLANCA K 6
3411,0145,5,LISTA 3 A ROJO
3414,0131,5,LISTA CELESTE Y BLANCA K 8
3102,0081,5,LISTA A - ACCION POPULAR
3558,0198,5,LISTA 1A
3300,0012,5,LISTA V - HASTA LA VICTORIA SIEMPRE
3552,0133,5,LISTA A.CELESTE UNIDAD
3172,0057,5,COMPROMISO VECINAL LISTA A
3554,0135,5,LISTA C
3175,0509,5,EL CAMBIO JUSTO
3647,0134,5,LISTA TRICOLOR
3633,0504,5,LISTA UNIDAD - 2 U
3223,0038,5,NUEVA IZQUIERDA
3173,0023,5,CON FE Y ESPERANZA
3533,0060,5,LISTA A JUSTICIA Y DIGNIDAD
3534,0038,5,LISTA TRICOLOR
3003,0189,5,CELESTE Y BLANCA
3287,0507,5,1 A COLOR ENTRERRIANO
3502,0524,5,LISTA A CATAMARCA PUEDE MAS Y MEJOR
3221,0520,5,NUEVA ALTERNATIVA PARA EL CAMBIO
3103,0503,5,LISTA A - 1
3259,0186,5,LISTA A - CAMINAMOS PREGUNTANDO
3500,0528,5,LISTA 501 A UNIDOS POR UNA NUEVA ALTERNATIVA
3505,0161,5,LISTA 1 A UNIDAD ROJO
3504,0038,5,UNIDAD-A
3153,0179,5,B UNAMOS JUJUY
3203,0208,5,JUJUY UNIDO
3137,0179,5,A UN NUEVO JUJUY
3245,0065,5,ROJO PUNZO A 1
3501,0521,5,LISTA 503 A 20 DE JUNIO
3305,0522,5,LISTA A - FUERZA CIVICA RIOJANA
3412,0131,5,LISTA 34
3423,0131,5,LISTA 36
3149,0138,5,AZUL A
3632,0071,5,LISTA UNIDAD - 2 U
3215,0510,5,LISTA MOVIMIENTO DE UNIDAD PERONISTA U
3180,0179,5,EL CAMINO DEL CAMBIO
3157,0135,5,CAMBIEMOS LA PAMPA
3206,0135,5,JUNTOS POR LA PAMPA
3302,0063,5,LISTA COMPROMISO FEDERAL A
3303,0068,5,LISTA UNIDAD A
3306,0504,5,LISTA UNIDAD - U
3532,0152,5,LISTA IGUALDAD Y DECENCIA
3001,0212,5,A
3265,0520,5,UNIDAD FORMOSEÑA
3538,0157,5,LISTA FEDERAL Y POPULAR ROJA
3503,0524,5,LISTA B UNIDAD Y CAMBIO
3126,0501,5,A CELESTE Y BLANCA K NESTOR KIRCHNER
3124,0071,5,A - LISTA UNIDAD 2 U
3066,0132,5,F - UNIDAD
3179,0138,5,EL CAMBIO JUSTO
3413,0145,5,LISTA 300 A ROJO
3447,0145,5,LISTA 301 A ROJO
3448,0145,5,LISTA 302 A ROJO
3437,0742,5,UNION POR MORON
3415,0132,5,LISTA SOCIALISMO Y PARTICIPACION SP
3445,0656,5,ACCION CIUDADANA
3444,0133,5,LISTA E
3419,0145,5,LISTA 4 A FUCSIA
3402,0131,5,LISTA CELESTE Y BLANCA K 10
3435,0769,5,LISTA 11 DE MAYO
3436,1806,5,LISTA 1 MARPLATENSE
3446,0748,5,LISTA 1
3421,0131,5,LISTA 38
3477,0132,5,AGRUPACION RENOVACION SAN ISIDRO R
3458,0705,5,PARA UN SAN ISIDRO MEJOR
3474,0777,5,SE PUEDE
3465,0782,5,LISTA 1
3441,0674,5,LISTA 1 TODOS POR JUNIN
3459,0600,5,UNION VECINALISTA DIGNIDAD PARA TODOS
3440,0672,5,LISTA UNICA
3439,0673,5,LISTA UNIDAD
3612,0518,5,LISTA A
3613,0821,5,AMARILLA: EL EQUIPO DEL CAMBIO
3611,0501,5,PODEMOS SAN JUAN
3350,0023,5,503 A UNIDOS POR UNA NUEVA ALTERNATIVA
3354,0502,5,LISTA 502 A UNION POR ENTRE RIOS
3506,0528,5,LISTA A
3569,0131,5,LISTA NESTOR KIRCHNER
3570,0131,5,LISTA OKTUBRE K
3574,0135,5,LISTA 402
3513,0069,5,GEN LISTA A
3508,0501,5,LISTA B
3540,0530,5,LISTA G FRACH
3541,0038,5,LISTA A PARTICIPACION PARA LA TRANSPARENCIA
3542,0152,5,LISTA MS IGUALDAD Y DECENCIA
3535,0530,5,LISTA A EL VERDADERO CAMBIO
3514,0161,5,PARTIDO OBRERO
3565,0131,5,LISTA MAS SAN LUIS
3564,0131,5,LISTA CONFLUENCIA NARANJA
3568,0131,5,LISTA OLA NARANJA
3562,0131,5,LISTA CANPO
3353,0501,5,2 FRENTE JUSTICIALISTA PARA LA VICTORIA
3352,0068,5,68 LISTA UNIDAD
3575,0647,5,LISTA A
3567,0131,5,LISTA CALEUCHE K
3561,0803,5,LISTA UNICA
3351,0050,5,50 ALTERNATIVA PROGRESISTA POPULAR
