lista_id,agrupacion_id,eleccion_id,nombre
3510,0524,5,LISTA B
3509,0524,5,LISTA A
3511,0038,5,MST
3563,0131,5,LISTA C DESCAMISADOS SL
3566,0131,5,LISTA NUEVO ENCUENTRO
3571,0131,5,LISTA CELESTE Y BLANCA
3573,0135,5,LISTA 38
3560,0665,5,LISTA A
3556,0135,5,LISTA 30
3572,0135,5,LISTA 22
3512,0040,5,MOVIMIENTO LIBRES DEL SUR
3507,0501,5,LISTA A
3515,0203,5,INSTRUMENTO ELECTORAL
3555,0135,5,LISTA 9
3578,0135,5,LISTA 31
3577,0135,5,LISTA 12
3579,0135,5,LISTA 32
3559,0641,5,LISTA VECINALISTAS DE PIE
3576,0131,5,LISTA KOLINA
3401,0131,5,LISTA CELESTE Y BLANCA K 1
3582,0135,5,LISTA 97
3581,0131,5,LISTA UNIDOS POR AYACUCHO
3580,0131,5,LISTA CONCERTACION POPULAR
3583,0135,5,LISTA 201
3449,0799,5,UNIDOS POR NECOCHEA
3450,0155,5,LISTA PRIMERO PINAMAR
3451,0693,5,LISTA 1
3452,0734,5,LISTA A
3453,0737,5,BOEING 737
3454,0774,5,LISTA ACCION BLANCA 1
3424,0145,5,LISTA 301 A ROJO
3455,0145,5,RIVADAVIA PRIMERO
3156,0135,5,LISTA H CAMBIEMOS EL PAIS
3456,0703,5,ENCUENTRO A
3457,0792,5,JUNTOS PODEMOS
3408,0136,5,LISTA B AHORA EL PUEBLO
3409,0136,5,LISTA C CON TERNURA VENCEREMOS
3410,0794,5,VAMOS POR BERISSO
3225,0768,5,LISTA 1-SOMOS BRANDSEN
3426,0484,5,NUEVA ALTERNATIVA CARME�A
3427,0446,5,LISTA UNICA
3428,0739,5,LISTA UNICA
3431,0667,5,LISTA BLANCA
3432,0758,5,UNA NUEVA OPORTUNIDAD SUARENSE-UNOS
3438,0787,5,SOMOS RODRIGUEZ 03
3460,0789,5,ACUERDO CIUDADANO X TRENQUE LAUQUEN
3461,0194,5,LISTA DE ACCION COMUNAL
3115,0179,5,LISTA A
3471,0750,5,LISTA 1 A
3171,0509,5,EL CAMINO DEL CAMBIO
3279,0509,5,VAMOS POR SANTA CRUZ
3276,0509,5,UNION PARA EL CAMBIO
3463,0132,5,LISTA UNEN POR VILLARINO V
3462,0697,5,LISTA UNICA A
3464,0612,5,LISTA UNICA
3466,0670,5,LISTA UNIDAD
3214,0138,5,D MOVIMIENTO DE UNIDAD
3185,0135,5,LISTA E EL PODER DE LA UNION
3430,0664,5,COMPROMISO PRINGLES
3368,0501,5,402 SIGAMOS AVANZANDO
3355,0502,5,LISTA 502 C
3357,0502,5,LISTA 502 B
3369,0501,5,14 PARA VOLVER A CREER
3370,0501,5,20 JUANA AZURDUY
3557,0135,5,LISTA 77
3551,0131,5,MOVIMIENTO NACIONAL ALFONSINISTA
3516,0501,5,LISTA C
3517,0501,5,LISTA D
3518,0501,5,LISTA E
3522,0501,5,LISTA F
3358,0501,5,127 SE VIENE EL CAMBIO
3366,0023,5,LISTA 503C UNA ENTRE RIOS
3365,0023,5,LISTA 503B UNA ENTRE RIOS
3520,0528,5,LISTA B
3519,0524,5,LISTA C
3367,0501,5,75 VIENTOS DE CAMBIO
3523,0501,5,LISTA G
3356,0501,5,322 GESTION Y COMPROMISO DEPARTAMENTAL
3361,0502,5,LISTA 502 B
3362,0502,5,LISTA 502 C
3359,0501,5,9 COMPROMISO SOCIAL
3363,0502,5,LISTA 502 D
3373,0501,5,197 MOVIMIENTO DEPARTAMENTAL FEDERACION
3521,0528,5,LISTA C
3360,0501,5,915 GUALEGUAY PUEDE
3364,0501,5,269 DESARROLLO Y PRODUCCION
3371,0501,5,64 TODOS POR SCIOLI PRESIDENTE
3372,0502,5,LISTA 502 B RADICALES POR FELICIANO
3666,0501,5,237 - SAN SALVADOR NOS UNE
0000,0000,6,""
0000,0132,6,""
0000,0135,6,""
0000,0131,6,""
0000,0133,6,""
0000,0137,6,""
0000,0138,6,""
0000,0145,6,""
0000,0186,6,""
0000,0528,6,""
0000,0525,6,""
0000,0069,6,""
0000,0531,6,""
0000,0510,6,""
0000,0063,6,""
0000,1806,6,ALIANZA FRENTE MARPLATENSE
0000,0519,6,""
0000,0184,6,""
0000,0524,6,""
0000,0177,6,""
0000,0534,6,""
0000,0152,6,""
0000,0501,6,""
0000,0518,6,""
0000,0821,6,""
0000,0522,6,""
0000,0529,6,""
0000,0003,6,""
0000,0165,6,""
0000,0169,6,""
0000,0502,6,""
0000,0012,6,""
0000,0527,6,""
0000,0530,6,""
0000,0153,6,""
0000,0161,6,""
0000,0146,6,""
0000,0023,6,""
0000,0151,6,""
0000,0701,6,""
0000,0068,6,""
0000,0071,6,""
0000,0189,6,""
0000,0506,6,""
0000,0507,6,""
0000,0301,6,""
0000,0665,6,""
0000,0803,6,""
0000,0616,6,""
0000,0902,6,""
0000,0075,6,""
0000,0103,6,""
0000,0402,6,""
0000,0508,6,""
0000,0050,6,""
0000,0523,6,""
0000,0526,6,""
0000,0520,6,""
0000,0179,6,""
0000,0057,6,""
0000,0641,6,""
0000,0064,6,""
0000,0072,6,""
0000,0406,6,""
0000,0625,6,""
0000,0901,6,""
0000,0903,6,""
0000,0076,6,""
0000,0154,6,""
0000,0187,6,""
0000,0202,6,""
0000,0517,6,""
0000,0906,6,""
3097,0702,6,POR SIEMPRE SANTA CRUZ
3118,0702,6,SANTA CRUZ SOMOS TODOS
3121,0702,6,SIEMPRE SANTA CRUZ
0000,0038,6,""
0000,0647,6,""
0000,0533,6,""
0000,0907,6,""
0000,0900,6,""
0000,0905,6,""
3006,0701,6,ACEPTA EL DESAFIO
3023,0701,6,COMPROMISO POR SANTA CRUZ
3038,0701,6,EL CAMBIO JUSTO
3043,0701,6,EL CAMINO DEL CAMBIO
3051,0701,6,ENCUENTRO CIUDADANO POR SANTA CRUZ
3088,0701,6,MEJOR GESTION
3138,0701,6,UNION PARA EL CAMBIO
0000,0013,6,""
0000,0787,6,SOMOS RODRIGUEZ
0000,0192,6,""
0000,0251,6,""
0000,0136,6,ALIANZA FRENTE POPULAR
0000,0794,6,VAMOS
0000,0768,6,CAUSA POPULAR BRANDSEN
0000,0484,6,NUEVA ALTERNATIVA CARMEÑA
0000,0739,6,JUNTOS POR DORREGO
0000,0664,6,COMPROMISO PRINGLES
0000,0667,6,INTEGRACION VECINALISTA ROSALEÑA
0000,0758,6,UNA NUEVA OPORTUNIDAD SUARENSE-UNOS
0000,0672,6,UNION VECINAL DE ADOLFO GONZALES CHAVES
0000,0673,6,CONSTRUCCION SOCIAL PARTICIPATIVA
3077,0701,6,JUNTOS POR EL CAMBIO
0000,0705,6,CON VOCACION POR SAN ISIDRO
0000,0697,6,ACCION POR VILLARINO
0000,0612,6,NUEVO ZARATE
0000,0789,6,ACUERDO CIUDADANO X TRENQUE LAUQUEN
0000,0194,6,MOVIMIENTO VECINAL DEL PARTIDO DE TRES ARROYOS
0000,0155,6,MOVIMIENTO UNION DEL PARTIDO DE PINAMAR
0000,0734,6,VIENTOS DEL SUR-VISUR
0000,0737,6,PROPUESTA PINAMAR-PROPIN
0000,0774,6,VECINOS EN ACCION PINAMAR-VENAP
0000,0298,6,TODOS POR BUENOS AIRES
0000,0703,6,ENCUENTRO POR ROJAS
0000,0670,6,C.UNIDAD SOCIAL Y POL. 6 DE DICIEMBRE
0000,0792,6,UNION VECINAL SALLIQUELO
0000,0131,7,""
0000,0135,7,""
0000,0000,7,""
0000,0000,8,""
3165,0511,8,UN PAIS UNIDO HOY Y SIEMPRE
3354,0518,8,1A AMARILLO
3352,0527,8,POR TIERRA TECHO Y TRABAJO
3355,0546,8,CUMPLIR 2
3350,0574,8,CELESTE Y BLANCA U2
3351,0574,8,CELESTE Y BLANCA U4
3338,0511,8,NACE UN PAIS
3366,0546,8,CUMPLIR 4
3374,0546,8,LEALTAD Y DIGNIDAD 14
3292,0567,8,UNIDAD DE LA  IZQUIERDA
3365,0574,8,LISTA 31
3370,0809,8,UN PAIS PRESENTE CON FUTURO
3356,0810,8,AUTOCTONO
3357,0810,8,DIGNIDAD POPULAR
3358,0810,8,FRENTE UNION FEDERAL
3360,0810,8,POPULAR
3361,0810,8,RENOVACION FEDERAL
3362,0810,8,TRES BANDERAS
3376,0810,8,FRENTE DE UNIDAD NACIENTE
3277,0813,8,FRENTE SOCIALISTA Y POPULAR
3371,0813,8,IGUALDAD Y SOLIDARIDAD
3372,0813,8,SOCIALISMO BROWN
3373,0813,8,SOCIALISMO
3353,0814,8,CONVICCIONES
3369,0816,8,SOLIDARIDAD
3009,0008,8,CELESTE Y BLANCA
3335,0301,8,FUERZA DE LA GENTE
3161,0503,8,LISTA 1
3259,0552,8,PIONEROS
3260,0552,8,SOBERANIA
3261,0552,8,SOLIDARIDAD
3349,0561,8,LISTA A
3304,0574,8,CELESTE Y BLANCA U
3007,0008,8,ALTERNATIVA
3012,0008,8,FEDERALISMO PURO
3014,0008,8,ROJO PUNZO
3018,0022,8,NARANJA
3122,0259,8,INDEPENDENCIA
3124,0259,8,LIBERTAD
3128,0259,8,SEGURIDAD
3134,0268,8,UNIDAD 1
3135,0298,8,TOBA
3137,0309,8,COMPROMISO CIUDADANO
3173,0518,8,CAMBIANDO JUNTOS
3184,0526,8,CONVICCIONES
3226,0546,8,CUMPLIR
3256,0552,8,CONDUCCION
3257,0552,8,ESPERANZA
3258,0552,8,ORDEN  Y SEGURIDAD
3379,0546,8,LEALTAD Y DIGNIDAD 12
3409,0546,8,CUMPLIR 6
3381,0574,8,LISTA 33
3388,0574,8,LISTA 35
3136,0301,8,VAMOS
3185,0527,8,"MEMORIA, VERDAD Y JUSTICIA"
3119,0259,8,CON TOTAL SEGURIDAD
3120,0259,8,CREO EN SANTA FE
3121,0259,8,FRENTE DE LOS JUBILADOS
3123,0259,8,JUNTOS ES POSIBLE
3125,0259,8,MAS RENOVADOR
3126,0259,8,POR LA DECADA GANADA
3127,0259,8,PROYECTO JOVEN
3149,0502,8,CAMBIANDO JUNTOS
3160,0503,8,ROJA
3164,0510,8,RENOVANDO SANTA FE
3188,0530,8,CIUDADANOS EN RED
3189,0530,8,CON FE ES POSIBLE
3190,0530,8,SANTA FE PUEDE
3191,0530,8,EL PUEBLO VUELVE
3192,0530,8,FORZA SANTA FE
3193,0530,8,FRENTE IGUALDAD ANIMAL
3194,0530,8,LA HORA DEL PUEBLO
3195,0530,8,NI UNA -
3196,0530,8,NUEVA PROVINCIA
3197,0530,8,POR LOS POBRES
3198,0530,8,UNIDOS POR LA LIBERTAD
3199,0530,8,VAMOS POR MAS
3225,0546,8,COMPROMISO POR SANTA FE
3230,0546,8,NUEVO ESPACIO SANTAFESINO
3233,0546,8,UNIDAD CIUDADANA
3263,0554,8,ADELANTE
3264,0554,8,SUMEMOS POR SANTA FE
3276,0560,8,UNIDAD SOCIAL Y POPULAR
3315,0580,8,AHORA ESTAMOS
3316,0580,8,JUNTOS POR VOS
3317,0580,8,NUEVO AMANECER
3319,0580,8,UNIDOS POR LA FE
3011,0008,8,DIGNIDAD CIUDADANA
3013,0008,8,RECREO SOCIAL
3024,0033,8,UNION PARA RENOVAR SANTA FE
3035,0065,8,UNIDOS POR SANTA FE
3064,0171,8,DESARROLLO AGRO INDUSTRIAL
3065,0171,8,SANTA FE SEGURA
3069,0174,8,LA PATRIA SOMOS TODOS
3070,0174,8,MOVIMIENTO DE RENOVACION SANTAFESINA
3071,0174,8,MUJERES UNIDAS
3072,0174,8,PROTAGONISTAS
3073,0174,8,RED CIUDADANA SANTAFESINA
3074,0174,8,UNA SANTA FE RENOVADA
3088,0188,8,CIUDADANOS RESPONSABLES
3089,0188,8,COMPRENSION
3090,0188,8,ESPERANZA SANTAFESINA
3092,0188,8,FUERZA PARA EL CAMBIO
3093,0188,8,JUNTOS PARA GANAR
3094,0188,8,NUEVA DEMOCRACIA
3095,0188,8,SALUD COMUNITARIA
3096,0188,8,UN NUEVO TIEMPO
3449,0188,8,FRENTE DE UNIDAD NACIENTE
3102,0202,8,EL PODER DE LAS MUJERES
3107,0211,8,JUBILADOS
3108,0211,8,SANTA FE CAMINA
3109,0211,8,TODOS JUNTOS
3359,0810,8,LABORISTA
3375,0810,8,PRIMERA DAMA DEL PUEBLO
3377,0809,8,UN CAMBIO REAL
3363,0810,8,CONCERTACION FEDERAL UNITE
3378,0812,8,FUERZA COLECTIVA
3380,0817,8,LATINOAMERICANA
3413,0546,8,LEALTAD Y DIGNIDAD 18
3368,0815,8,UNIDAD
3408,0823,8,UV MAS CAMPANA
3337,0511,8,GENTE PROGRESISTA
3437,0574,8,LISTA 37
3440,0661,8,LTA.ENCUENTRO POR LA IGUALDAD
3441,0855,8,CONSTRUYENDO FUTURO
3438,0364,8,LISTA AM
3439,0364,8,NUEVA ACCION
3047,0079,8,UNIDAD FEDERAL
3330,0178,8,DRAGON
3084,0185,8,HONESTIDAD Y PARTICIPACION
3087,0187,8,QUE LOS PUEBLOS MANDEN
3132,0262,8,SEGURIDAD Y TRANSPARENCIA
3133,0262,8,SER
3138,0327,8,LEALTAD
3159,0503,8,A ROJA
3169,0515,8,1PAIS
3182,0525,8,LA DIGNIDAD - IP
3183,0525,8,POPULAR Y SOCIALISTAS
3200,0531,8,SUMA +
3307,0576,8,AHORA BUENOS AIRES
3308,0576,8,HONESTIDAD Y CORAJE
3309,0576,8,UNIDAD CIUDADANA
3318,0580,8,SIGAMOS CON EL CAMBIO
3367,0806,8,UNIDAD
3434,0852,8,BLANCA
3393,0574,8,CELESTE Y BLANCA U6
3411,0546,8,LEALTAD Y DIGNIDAD 16
3430,0546,8,CUMPLIR 8
3391,0518,8,3A ROJO
3332,0033,8,NACIONALISTA CONSTITUCIONAL
3100,0194,8,ROJA EN EL FRENTE DE IZQUIERDA
3111,0215,8,ABBA
3112,0216,8,TRABAJO Y DIGNIDAD
3218,0542,8,CAMBIEMOS JUNTOS
3219,0542,8,JUNTOS POR EL CAMBIO
3221,0544,8,CATAMARCA CIUDADANA
3340,0547,8,FRENTE JUSTICIALISTA PARA LA VICTORIA
3034,0061,8,HACIA EL FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES
3068,0174,8,CRUZADA SANTIAGUEÑA
3217,0541,8,TODOS POR SANTIAGO
3273,0558,8,UN PAIS UNIDO HOY Y SIEMPRE
3396,0382,8,BLANCA
3397,0844,8,UNICA
3017,0022,8,NARANJA
3037,0069,8,MARGARITA
3101,0201,8,CORDOBA CAMBIA
3113,0217,8,VALORES EN ACCION
3115,0231,8,JUNTOS POR PAIS
3116,0231,8,NUEVO PAIS
3117,0231,8,POR UN NUEVO PAIS
3118,0231,8,POR UN PAIS MEJOR
3150,0502,8,PARA LA DEMOCRACIA SOCIAL
3220,0543,8,UNIDAD
3299,0570,8,COMPROMISO
3313,0578,8,MOVIMIENTO DE UNIDAD PERONISTA
3027,0038,8,UNIDAD
3063,0170,8,"COMPROMISO CIUDADANO, TRABAJO Y HONESTIDAD"
3079,0180,8,CELESTE Y BLANCA
3177,0521,8,CAMBIANDO JUNTOS
3202,0533,8,UNIDAD
3235,0548,8,MUP - AMARILLA
3236,0548,8,PERONISMO NACION - AZUL
3237,0548,8,CELESTE Y BLANCA
3238,0548,8,AGRUPACION POLITICA SINDICAL - GRIS
3239,0548,8,RENOVACION CON MASSA - LILA
3240,0548,8,UNIDAD CIUDADANA - MAGENTA
3241,0548,8,NARANJA
3242,0548,8,FEDERALISMO Y CRECIMIENTO - ROSA
3243,0548,8,EL PERONISMO VUELVE - VERDE
3384,0484,8,VAMOS POR MAS
3385,0518,8,2A AMARILLO
3395,0797,8,LISTA 1
3444,0758,8,AZUL
3443,0318,8,MOV.PARA LA VICTORIA
3435,0853,8,LISTA 8A
3431,0518,8,301A ROJO
3019,0023,8,BLANCA
3033,0050,8,LISTA UNICA
3099,0194,8,ROJA 1
3106,0211,8,DORADA
3110,0212,8,ESPERANZA
3163,0505,8,"CELESTE, BLANCA Y AZUL"
3201,0532,8,VAMOS JUNTOS
3043,0072,8,FRENTE SOLIDARIO Y POPULAR DE LOS TRABAJADORES
3046,0076,8,PENSANDO COMO VOS
3052,0083,8,CELESTE
3061,0167,8,ORGULLO FUEGUINO
3067,0174,8,ACCION POPULAR
3098,0194,8,1 ROJA
3104,0207,8,ALTERNATIVA PUEBLO FUEGUINO
3181,0524,8,HACIENDO LO QUE HAY QUE HACER
3216,0540,8,INTEGRACION Y PARTICIPACION
3281,0563,8,CELESTE Y BLANCA
3314,0579,8,CELESTE
3023,0033,8,UNIR MI JUJUY
3025,0038,8,IZQUIERDA AL FRENTE
3050,0082,8,COMPROMISO CON EL PUEBLO
3105,0210,8,POR LA UNIDAD CIUDADANA JUJUY
3222,0545,8,CAMBIANDO JUNTOS
3223,0546,8,AZUL HONESTIDAD
3224,0546,8,CELESTE Y BLANCO DE LOS TRABAJADORES
3227,0546,8,EL PERONISMO VUELVE
3228,0546,8,JUJUY AVANZA
3231,0546,8,POR JUJUY
3232,0546,8,SI POR LA IGUALDAD
3271,0558,8,RENOVACION
3272,0558,8,RENOVEMOS JUJUY
3274,0558,8,UNA JUJUY
3410,0820,8,FUNDADORA
3059,0159,8,AZUL
3158,0503,8,1 ROJA
3168,0514,8,CIUDADANOS POR LA VICTORIA
3172,0517,8,CAMBIA LA RIOJA
3244,0549,8,RIOJA FEDERAL
3020,0023,8,UNIDAD
3041,0071,8,1 ROJA
3042,0072,8,FRENTE POPULAR
3048,0082,8,AMARILLO Y NEGRO
3060,0165,8,PODEMOS
3083,0184,8,VERDE K
3203,0534,8,1PROVINCIA
3204,0535,8,CAMBIANDO JUNTOS
3275,0559,8,"ROJA, AZUL Y BLANCA"
3062,0168,8,CELESTE
3081,0182,8,SANJUANINO
3336,0186,8,UNIDAD
3166,0512,8,1 PROVINCIA
3178,0522,8,CAMBIANDO JUNTOS
3179,0522,8,RENOVACION
3267,0556,8,PARTICIPACION
3282,0564,8,SAN JUAN PRIMERO
3049,0082,8,CELESTE Y UNIDAD
3186,0528,8,VERDE
3268,0557,8,LIBRES
3269,0557,8,RENOVEMOS CORRIENTES
3270,0557,8,VAMOS PUEBLO CORRENTINO
3293,0568,8,CELESTE Y BLANCA
3294,0568,8,COMPROMISO CIUDADANO
3295,0568,8,CRECER JUNTOS
3296,0568,8,LA DOCTRINA
3297,0568,8,VOLVER A CREER
3300,0571,8,LA 51
3301,0571,8,LA 52
3028,0038,8,VAMOS POR UNA IZQUIERDA AL FRENTE
3036,0069,8,UN SAN LUIS
3038,0070,8,FRENTE DE IZQUIERDA
3170,0516,8,MOVIMIENTO RECUPERACION Y CAMBIO
3171,0516,8,UNIDAD Y CONSENSO POR SAN LUIS
3283,0565,8,EL CAMBIO CONTINUA
3054,0083,8,MEJOR ES HACER
3076,0176,8,1 PROVINCIA
3143,0501,8,SOMOS SANTA CRUZ
3147,0501,8,UNIDOS POR SANTA CRUZ
3162,0504,8,1 ROJA
3291,0567,8,UNIDAD
3311,0577,8,INTEGRACION CIUDADANA
3312,0577,8,JUNTOS POR UN CAMBIO
3022,0033,8,FEDERALISMO Y CIUDADANIA
3040,0071,8,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES
3053,0083,8,VERDE
3075,0175,8,CELESTE Y BLANCA
3078,0179,8,AZUL Y BLANCA
3152,0502,8,ENCUENTRO CIVICO
3208,0537,8,CORRIENTE PROVINCIAL KIRCHNERISTA
3209,0537,8,"HONESTIDAD, TRABAJO Y JUSTICIA SOCIAL"
3210,0537,8,LA DOS
3211,0537,8,LA MARIA EVA
3212,0537,8,SOCIALISTAS UNIDOS
3213,0537,8,TRES BANDERAS
3302,0572,8,UNIDAD
3305,0574,8,PROYECTO NACIONAL Y POPULAR - K
3398,0673,8,CON.SO.PA
3399,0845,8,UNICA
3400,0319,8,BLANCA RENACER VECINAL
3039,0071,8,FRENTE DE IZQUIERDA
3045,0074,8,FRENTE POPULAR
3058,0153,8,1RO DE MAYO
3139,0501,8,BLANCA Y CELESTE
3140,0501,8,FEDERACION PERONISTA
3141,0501,8,MOVIMIENTO JUSTICIA SOCIAL
3142,0501,8,PRIMERO CHUBUT
3145,0501,8,UNIDAD CIUDADANA ES NUESTRO
3146,0501,8,UNIDAD PERONISTA POR LA PRODUCCION Y EL TRABAJO
3174,0519,8,CAMBIANDO JUNTOS
3214,0538,8,POR SIEMPRE CHUBUT
3401,0819,8,CONSTRUCCION JUARENSE
3032,0050,8,ENCUENTRO SOCIAL
3085,0186,8,IZQUIERDA AL FRENTE
3148,0502,8,AYUDANOS A CAMBIAR
3155,0502,8,RENOVACION
3245,0550,8,CELESTE POR LOS TRABAJADORES
3246,0550,8,FUERZA NUEVA
3247,0550,8,JUSTICIA Y DIGNIDAD PERONISTA
3248,0550,8,LA PATRIA ES EL OTRO
3249,0550,8,LIBRES PENSADORES
3250,0550,8,"POR LA PRODUCCION, EL TRABAJO Y LA JUSTICIA SOCIAL"
3251,0550,8,SENTIMIENTO FEDERAL
3252,0550,8,SOMOS ENTRE RIOS
3253,0550,8,UNION CIUDADANA
3254,0550,8,VIVA PERON!! - VIVA ENTRE RIOS!!
3402,0813,8,JUSTICIA E IGUALDAD
3403,0827,8,JUNIN BICENTENARIO
3404,0847,8,POR UN NUEVO JUNIN
3234,0547,8,AZUL Y BLANCA
3333,0547,8,KIRCHNERISMO PARA TODOS
3334,0807,8,GEM CATAMARCA
3386,0518,8,4A FUCSIA
3387,0110,8,SIEMPRE JUNTOS
3006,0006,8,PROTECTORA
3044,0074,8,AHORA EL PUEBLO
3080,0181,8,LISTA UNIDAD
3114,0221,8,UNIDAD
3187,0529,8,AZUL Y BLANCA
3278,0562,8,CONSTRUYENDO
3279,0562,8,NUEVA CONDUCCION
3280,0562,8,UNIDAD CIUDADANA PARA TENER FUTURO
3448,0857,8,EQUIPO DE GOBIERNO
3055,0083,8,UNIDAD
3077,0178,8,PROPUESTA AUTONOMISTA
3129,0262,8,NUEVA DEMOCRACIA
3130,0262,8,ORDEN Y JUSTICIA
3131,0262,8,RENOVACION REPUBLICANA
3001,0002,8,AGRUPACION 4 DE JUNIO
3002,0002,8,CIUDADANOS EN ACCION
3003,0002,8,FRENTE PERONISTA BARRIAL
3004,0002,8,PERONISTAS DE LA PAMPA
3005,0002,8,"PERONISTAS SI, PERSEGUIDOS NO (PSPN)"
3016,0022,8,COHERENCIA
3097,0190,8,ROJA
3205,0536,8,CAMBIAR LA PAMPA
3206,0536,8,JUNTOS POR LA PAMPA
3207,0536,8,RENOVACION Y CAMBIO
3265,0555,8,ES EL MOMENTO
3266,0555,8,MAS PARA LA GENTE
3303,0573,8,UNIDAD
3151,0502,8,DIGNIDAD PARTIDARIA
3153,0502,8,EQUIPO DE GOBIERNO
3423,0546,8,AMARTE ARGENTINA 32
3414,0574,8,CELESTE Y BLANCA U8
3029,0040,8,LIBRES
3056,0151,8,LINEA VERDE MANZANA
3057,0151,8,PASION POR NEUQUEN
3086,0186,8,UNIDAD DE LA IZQUIERDA
3154,0502,8,POR VOS
3156,0502,8,VAMOS JUNTOS
3167,0513,8,UNA CIUDAD UNA PROVINCIA UN PAIS
3255,0551,8,A
3306,0575,8,CELESTE Y BLANCA
3436,0854,8,CREEMOS
3030,0047,8,"AGUA, TIERRA, ENERGIAS LIMPIAS - NO A LA PLANTA NUCLEAR"
3031,0050,8,ALFREDO BRAVO
3144,0501,8,UNIDAD CELESTE Y BLANCA
3180,0523,8,UNIDAD AMARILLA ROJA Y BLANCA
3290,0567,8,1 UNIDAD DE LA IZQUIERDA
3298,0569,8,VERDE ORGULLO RIONEGRINO
3026,0038,8,MST - NUEVA IZQUIERDA
3051,0082,8,UNIDAD FEDERAL
3103,0203,8,JUNTOS SALTA SOMOS TODOS
3157,0503,8,1 A
3175,0520,8,CAMBIEMOS JUNTOS
3176,0520,8,EVOLUCION CIUDADANA
3215,0539,8,UNIDAD CIUDADANA PARA  LA VICTORIA
3262,0553,8,FRENTE POPULAR PARA LA LIBERACION
3284,0566,8,COMPROMISO
3285,0566,8,CONSENSO Y LEALTAD PROVINCIAL
3286,0566,8,CONSTRUIMOS
3287,0566,8,DESARROLLO Y TRABAJO
3288,0566,8,HACIA UN FUTURO MEJOR
3289,0566,8,NUEVA EXPRESION JUSTICIALISTA
3345,0542,8,CAMBIEMOS JUNTOS - A1
3346,0542,8,CAMBIEMOS JUNTOS - A2
3341,0547,8,AZUL Y BLANCA - A1
3342,0547,8,AZUL Y BLANCA - A2
3343,0547,8,AZUL Y BLANCA - A3
3344,0547,8,AZUL Y BLANCA - A4
3347,0807,8,GEM CATAMARCA - A1
3348,0807,8,GEM CATAMARCA - A2
3066,0172,8,ESPACIO Y DESARROLLO
3082,0182,8,JUNTOS
3310,0577,8,EL CAMINO DEL CAMBIO
3412,0811,8,CON LA FUERZA DE LA GENTE
